current_lose_streak,current_win_streak,draw,avg_BODY_att,avg_BODY_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_GROUND_att,avg_GROUND_landed,avg_HEAD_att,avg_HEAD_landed,avg_KD,avg_LEG_att,avg_LEG_landed,avg_PASS,avg_REV,avg_SIG_STatt,avg_SIG_STlanded,avg_SIG_STpct,avg_SUB_ATT,avg_TD_att,avg_TD_landed,avg_TD_pct,avg_TOTAL_STatt,avg_TOTAL_STlanded,longest_win_streak,losses,avg_opp_BODY_att,avg_opp_BODY_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_opp_KD,avg_opp_LEG_att,avg_opp_LEG_landed,avg_opp_PASS,avg_opp_REV,avg_opp_SIG_STatt,avg_opp_SIG_STlanded,avg_opp_SIG_STpct,avg_opp_SUB_ATT,avg_opp_TD_att,avg_opp_TD_landed,avg_opp_TD_pct,avg_opp_TOTAL_STatt,avg_opp_TOTAL_STlanded,total_rounds_fought,total_time_fought(seconds),total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,Name,Encode_IDs
2.0,0.0,0.0,10.0,8.333333333333334,6.0,4.666666666666667,48.66666666666666,13.666666666666664,12.333333333333336,11.0,55.0,19.33333333333333,0.0,2.0,1.6666666666666667,0.6666666666666666,0.0,67.0,29.33333333333333,0.4466666666666667,0.3333333333333333,8.0,4.666666666666667,0.5499999999999999,93.0,52.0,1.0,2.0,11.0,6.666666666666668,5.666666666666668,4.333333333333333,54.0,14.333333333333336,6.0,5.333333333333333,53.66666666666666,16.333333333333332,0.0,1.0,1.0,0.0,0.3333333333333333,65.66666666666667,24.0,0.3633333333333333,2.0,3.0,1.0,0.36000000000000004,80.0,37.333333333333336,8.0,758.3333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Switch,160.02,157.48,125.0,25.0,Jarred Brooks,781
1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,15.0,9.0,17.0,10.0,0.0,0.0,0.0,6.0,0.0,18.0,11.0,0.61,2.0,4.0,2.0,0.5,64.0,52.0,2.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,,155.0,35.0,Jason Black,782
2.0,0.0,0.0,4.5,3.8333333333333335,16.166666666666668,9.166666666666666,45.83333333333334,12.333333333333336,12.333333333333336,9.166666666666666,63.33333333333334,22.16666666666667,0.0,6.5,4.666666666666667,4.0,0.5,74.33333333333333,30.66666666666667,0.5366666666666666,1.0,7.333333333333332,1.8333333333333333,0.37166666666666665,120.5,73.16666666666667,2.0,3.0,3.1666666666666665,2.5,4.5,2.833333333333333,50.66666666666666,15.333333333333336,2.0,1.5,52.66666666666666,15.833333333333336,0.16666666666666666,1.3333333333333333,1.3333333333333333,0.5,0.6666666666666666,57.16666666666666,19.666666666666668,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.2766666666666667,70.16666666666667,31.66666666666667,15.0,682.3333333333334,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Orthodox,180.34,180.34,205.0,36.0,Jason Brilz,783
1.0,0.0,0.0,2.5,2.0,11.0,8.5,16.5,9.5,0.0,0.0,22.5,13.5,0.0,2.5,2.5,0.0,0.0,27.5,18.0,0.625,0.0,0.0,0.0,0.0,47.5,37.5,1.0,1.0,3.0,2.5,2.5,2.0,9.0,3.0,14.0,9.0,20.5,9.5,0.0,2.0,2.0,2.0,0.0,25.5,14.0,0.475,0.0,1.5,1.5,1.0,36.0,23.0,2.0,230.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,182.88,182.88,185.0,27.0,Jason Day,784
1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,4.333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,3.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,4.666666666666667,2.0,0.31,2.0,1.3333333333333333,0.6666666666666666,0.5,11.333333333333336,7.666666666666668,2.0,1.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,2.333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,3.0,0.3333333333333333,0.04666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.0,5.0,3.0,173.33333333333337,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Southpaw,180.34,,190.0,30.0,Jason DeLucia,785
0.0,1.0,0.0,7.666666666666668,4.666666666666667,5.333333333333333,3.0,45.33333333333334,16.666666666666668,2.0,1.6666666666666667,38.66666666666666,11.666666666666664,0.0,6.333333333333332,5.0,0.0,0.3333333333333333,52.66666666666666,21.33333333333333,0.37666666666666665,1.3333333333333333,0.0,0.0,0.0,108.66666666666669,71.66666666666667,1.0,2.0,8.666666666666666,6.666666666666668,6.0,3.0,58.66666666666666,19.0,42.0,21.66666666666667,95.66666666666669,35.666666666666664,0.0,2.333333333333333,1.3333333333333333,5.0,0.3333333333333333,106.66666666666669,43.66666666666666,0.4033333333333333,0.3333333333333333,5.333333333333333,3.6666666666666665,0.4966666666666666,158.66666666666666,86.0,7.0,695.3333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,177.8,180.34,155.0,29.0,Jason Dent,786
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,185.42,,230.0,,Jason Fairn,787
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,6.0,12.0,6.0,0.0,1.0,1.0,1.0,0.0,13.0,7.0,0.53,2.0,1.0,1.0,1.0,16.0,10.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,,170.0,,Jason Gilliam,788
1.0,0.0,0.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.28,0.0,0.0,0.0,0.0,16.0,9.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.42,1.0,1.0,1.0,1.0,14.0,10.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,,230.0,,Jason Godsey,789
1.0,0.0,0.0,3.6666666666666665,2.333333333333333,2.333333333333333,2.0,27.33333333333333,9.666666666666666,0.6666666666666666,0.3333333333333333,25.33333333333333,8.666666666666666,0.0,1.3333333333333333,1.0,0.0,0.0,30.33333333333333,12.0,0.3533333333333333,0.3333333333333333,0.0,0.0,0.0,32.666666666666664,13.666666666666664,1.0,2.0,2.0,1.0,5.333333333333333,1.6666666666666667,23.0,9.333333333333334,6.0,2.6666666666666665,31.0,11.333333333333336,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.0,0.0,34.333333333333336,13.666666666666664,0.33,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.5533333333333333,44.33333333333334,21.66666666666667,4.0,256.6666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Southpaw,187.96,187.96,155.0,29.0,Jason Gonzalez,790
0.0,2.0,0.0,2.0,1.25,2.25,1.0,9.5,2.75,2.0,0.75,11.0,3.25,0.0,0.75,0.0,3.75,0.5,13.75,4.5,0.2375,2.25,1.75,1.25,0.45,29.5,18.5,2.0,2.0,5.0,4.75,0.75,0.5,9.0,2.25,8.75,7.5,12.25,4.75,0.0,1.25,0.75,1.0,0.25,18.5,10.25,0.26,0.25,2.5,1.5,0.15,50.75,41.75,8.0,493.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Southpaw,172.72,180.34,155.0,32.0,Jason High,791
3.0,0.0,0.0,9.375,5.5,4.25,2.0,107.0,31.375,8.75,7.375,100.625,28.125,0.375,10.0,7.125,0.5,0.375,120.0,40.75,0.36125,1.625,4.0,1.25,0.30125,136.625,56.125,4.0,4.0,6.25,3.875,1.75,1.0,74.625,33.875,8.0,5.875,72.5,32.5,0.0,5.625,4.375,1.375,0.25,84.375,40.75,0.50875,0.0,3.75,1.875,0.36375,99.125,54.25,21.0,746.75,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,Orthodox,177.8,180.34,145.0,26.0,Jason Knight,792
2.0,0.0,0.0,6.0,5.571428571428571,8.428571428571429,6.857142857142858,7.7142857142857135,1.8571428571428568,18.285714285714285,11.571428571428573,26.142857142857146,12.571428571428573,0.42857142857142855,2.2857142857142856,2.142857142857143,1.1428571428571428,0.0,34.42857142857143,20.285714285714285,0.5342857142857144,0.7142857142857143,1.5714285714285714,0.5714285714285714,0.35714285714285715,60.0,42.285714285714285,3.0,3.0,2.8571428571428568,1.7142857142857142,6.857142857142858,3.571428571428572,8.285714285714286,2.7142857142857144,6.142857142857142,4.0,16.857142857142858,7.142857142857142,0.5714285714285714,1.5714285714285714,1.4285714285714286,1.2857142857142858,0.0,21.285714285714285,10.285714285714286,0.46,0.7142857142857143,2.7142857142857144,1.8571428571428568,0.4071428571428571,31.142857142857146,19.857142857142858,11.0,327.57142857142856,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,Orthodox,190.5,190.5,185.0,33.0,Jason Lambert,793
1.0,0.0,0.0,1.7692307692307692,1.5384615384615383,5.769230769230768,4.6923076923076925,7.6923076923076925,1.7692307692307692,4.846153846153847,3.4615384615384617,11.384615384615385,3.7692307692307687,0.0,5.153846153846153,4.615384615384615,1.0,0.3076923076923077,18.30769230769231,9.923076923076923,0.5361538461538461,0.8461538461538461,3.692307692307693,0.6153846153846154,0.17846153846153848,38.53846153846154,28.69230769230769,2.0,7.0,2.0769230769230766,1.7692307692307692,5.769230769230768,3.9230769230769234,8.307692307692307,2.8461538461538463,17.846153846153847,10.23076923076923,28.461538461538463,14.307692307692307,0.07692307692307693,1.3846153846153846,0.9230769230769232,2.3076923076923075,0.3076923076923077,31.923076923076927,17.0,0.5153846153846154,0.8461538461538461,1.3076923076923077,0.8461538461538461,0.5253846153846153,52.230769230769226,35.307692307692314,22.0,382.6153846153846,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,Orthodox,190.5,203.2,185.0,36.0,Jason MacDonald,794
2.0,0.0,0.0,11.5,8.5,6.0,2.5,69.5,15.5,4.5,3.5,66.0,11.5,0.0,2.5,1.5,0.5,0.5,80.0,21.5,0.305,0.0,8.5,1.0,0.125,92.0,33.0,0.0,2.0,15.5,14.0,12.0,8.5,81.5,39.0,49.5,35.5,122.0,63.5,0.0,5.5,5.5,7.0,0.5,143.0,83.0,0.605,2.0,2.5,2.5,0.5,196.0,133.5,6.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,182.88,185.0,31.0,Jason Miller,795
1.0,0.0,0.0,5.0,2.0,3.0,1.0,25.0,7.0,0.0,0.0,18.0,3.0,0.0,5.0,3.0,0.0,0.0,28.0,8.0,0.28,0.0,0.0,0.0,0.0,29.0,9.0,0.0,1.0,6.0,5.0,3.0,0.0,58.0,26.0,0.0,0.0,40.0,10.0,1.0,15.0,11.0,0.0,0.0,61.0,26.0,0.42,0.0,1.0,0.0,0.0,61.0,26.0,2.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,190.5,155.0,37.0,Jason Novelli,796
2.0,0.0,0.0,0.0,0.0,1.0,0.5,3.5,1.0,0.0,0.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0,4.5,1.5,0.33,0.0,0.0,0.0,0.0,4.5,1.5,0.0,2.0,1.0,1.0,1.5,1.0,6.5,2.5,1.0,1.0,8.0,3.5,0.0,0.0,0.0,1.5,0.0,9.0,4.5,0.5349999999999999,1.0,1.0,0.5,0.25,10.5,6.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,,135.0,41.0,Jason Reinhardt,797
1.0,0.0,0.0,7.2,3.2,1.8,0.8,45.8,14.4,15.0,10.0,45.8,15.8,0.2,9.6,6.2,4.0,0.4,62.6,25.2,0.4360000000000001,0.0,4.6,1.8,0.306,87.6,44.6,2.0,2.0,5.4,4.0,5.4,3.6,40.6,17.0,14.0,8.8,49.4,22.0,0.0,5.2,3.4,0.2,0.0,60.0,29.4,0.462,0.2,2.0,1.6,0.6920000000000001,80.8,48.2,11.0,653.6,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,Orthodox,180.34,180.34,155.0,31.0,Jason Saggo,798
1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,5.0,0.0,0.0,8.0,6.0,0.0,0.0,13.0,6.0,0.46,0.0,0.0,0.0,0.0,13.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,5.0,4.0,4.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,14.0,9.0,0.64,0.0,0.0,0.0,0.0,14.0,9.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,,170.0,26.0,Jason Tan,799
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,,185.0,29.0,Jason Thacker,800
1.0,0.0,0.0,12.5,7.5,19.0,11.0,42.5,11.5,1.0,0.0,48.5,13.5,0.0,1.5,1.5,1.5,0.0,62.5,22.5,0.35,1.5,5.5,1.0,0.11,79.5,39.5,1.0,1.0,13.5,7.5,22.0,11.5,54.0,14.0,8.0,5.0,63.5,16.0,0.0,7.0,7.0,1.5,0.0,84.0,30.5,0.345,3.0,4.5,2.0,0.475,121.0,66.0,6.0,788.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,182.88,,170.0,31.0,Jason Von Flue,801
0.0,1.0,0.0,10.333333333333334,8.333333333333334,11.0,7.666666666666668,99.0,28.66666666666667,10.666666666666666,8.0,92.66666666666669,22.0,0.0,17.666666666666668,14.0,0.0,0.0,120.66666666666669,44.33333333333334,0.37666666666666665,0.0,3.0,2.0,0.44,170.0,91.66666666666669,1.0,2.0,6.666666666666668,6.333333333333332,7.0,5.0,78.33333333333333,37.0,6.0,4.0,74.33333333333333,30.33333333333333,0.0,10.333333333333334,9.333333333333334,2.333333333333333,0.3333333333333333,91.33333333333331,46.0,0.4866666666666666,1.0,6.666666666666668,3.0,0.3166666666666667,135.0,86.0,9.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,175.26,185.42,145.0,26.0,Jason Young,802
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,170.18,175.26,145.0,33.0,Javier Vazquez,803
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,,155.0,31.0,Jay Cucciniello,804
3.0,0.0,0.0,3.333333333333333,2.6666666666666665,1.6666666666666667,1.0,49.33333333333334,13.333333333333336,3.0,1.3333333333333333,44.33333333333334,7.666666666666668,0.0,6.333333333333332,5.333333333333333,2.6666666666666665,0.0,54.0,15.666666666666664,0.39333333333333337,1.0,5.666666666666668,3.0,0.25,65.33333333333333,25.66666666666667,0.0,3.0,3.0,2.0,5.666666666666668,3.333333333333333,39.0,13.0,7.333333333333332,4.666666666666667,45.33333333333334,15.666666666666664,0.6666666666666666,3.6666666666666665,3.333333333333333,0.0,1.0,52.0,21.0,0.45,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.16666666666666666,76.66666666666667,42.333333333333336,7.0,555.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,190.5,170.0,36.0,Jay Hieron,805
1.0,0.0,0.0,7.0,5.0,9.0,3.0,31.0,13.0,4.0,3.0,37.0,14.0,0.0,0.0,0.0,1.0,1.0,44.0,19.0,0.43,2.0,1.0,0.0,0.0,91.0,61.0,0.0,1.0,16.0,12.0,10.0,7.0,13.0,6.0,32.0,19.0,37.0,20.0,0.0,2.0,0.0,7.0,0.0,55.0,32.0,0.58,2.0,10.0,6.0,0.6,93.0,67.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,187.96,,185.0,,Jay Silva,806
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,0.6,1.0,0.0,0.0,0.0,6.0,4.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,,155.0,39.0,Jeff Cox,807
2.0,0.0,0.0,12.0,8.0,6.5,4.5,59.5,17.5,4.5,3.0,54.0,13.5,0.0,4.5,3.5,0.0,1.0,70.5,25.0,0.46,1.0,2.5,0.0,0.0,90.5,43.0,0.0,2.0,11.5,10.5,15.5,11.0,41.5,13.0,34.5,19.5,73.0,26.5,0.0,7.0,6.5,5.0,0.5,91.5,43.5,0.48,0.0,7.5,5.5,0.8,153.0,101.0,6.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,175.26,135.0,34.0,Jeff Curran,808
1.0,0.0,0.0,10.5,6.5,2.5,2.0,74.5,33.5,7.0,4.0,55.0,19.0,0.0,18.5,14.0,0.0,1.0,84.0,39.5,0.4300000000000001,2.0,4.0,0.5,0.1,117.0,67.0,1.0,1.0,18.0,10.5,2.0,1.5,69.0,28.0,17.0,11.0,59.0,22.0,0.5,11.0,8.0,2.5,0.0,88.0,40.5,0.45,1.0,0.0,0.0,0.0,141.0,85.0,6.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,170.18,172.72,135.0,34.0,Jeff Hougland,809
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,198.12,250.0,30.0,Jeff Hughes,810
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,,170.0,31.0,Jeff Joslin,811
0.0,3.0,0.0,6.0,5.333333333333333,7.833333333333332,5.333333333333333,20.5,3.8333333333333335,13.166666666666664,8.166666666666666,33.333333333333336,10.0,0.16666666666666666,2.1666666666666665,2.0,0.8333333333333334,0.3333333333333333,41.5,17.333333333333332,0.505,0.16666666666666666,5.666666666666668,1.1666666666666667,0.3266666666666667,92.66666666666669,65.33333333333333,3.0,2.0,5.0,4.833333333333333,8.166666666666666,5.833333333333332,33.333333333333336,12.833333333333336,6.333333333333332,5.0,34.333333333333336,11.5,0.0,8.5,7.333333333333332,0.6666666666666666,0.0,47.83333333333334,23.66666666666667,0.4983333333333334,0.3333333333333333,1.6666666666666667,0.5,0.125,68.33333333333333,42.66666666666666,13.0,602.8333333333334,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,Orthodox,175.26,187.96,247.0,35.0,Jeff Monson,812
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sideways,187.96,,205.0,38.0,Jeff Newton,813
2.0,0.0,0.0,3.6666666666666665,1.6666666666666667,0.3333333333333333,0.0,51.33333333333334,20.666666666666668,5.0,3.0,52.0,21.33333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,56.66666666666666,23.66666666666667,0.33,1.0,1.0,0.6666666666666666,0.5,76.0,40.333333333333336,1.0,2.0,12.333333333333336,8.333333333333334,2.6666666666666665,1.6666666666666667,67.0,17.333333333333332,48.66666666666666,36.333333333333336,96.66666666666669,40.66666666666666,0.0,9.333333333333334,6.333333333333332,4.333333333333333,0.0,118.33333333333331,55.33333333333334,0.47,0.0,6.666666666666668,2.6666666666666665,0.3833333333333333,172.66666666666663,103.66666666666669,9.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,165.1,172.72,125.0,29.0,Jenel Lausa,814
1.0,0.0,0.0,23.0,14.0,16.0,10.0,86.0,30.0,2.0,2.0,72.0,19.0,0.0,9.0,9.0,0.0,0.0,104.0,42.0,0.4,0.0,0.0,0.0,0.0,118.0,55.0,0.0,1.0,12.0,12.0,3.0,3.0,55.0,31.0,20.0,19.0,57.0,32.0,0.0,9.0,9.0,5.0,0.0,78.0,53.0,0.67,0.0,4.0,3.0,0.75,135.0,109.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,162.56,162.56,125.0,30.0,Jennifer Maia,815
1.0,0.0,0.0,5.375,4.625,14.375,9.625,37.625,8.75,18.625,9.375,62.375,20.375,0.125,2.875,2.75,0.875,0.625,70.625,27.75,0.33375,0.5,0.625,0.5,0.25,104.625,60.25,6.0,2.0,5.25,3.625,9.125,5.5,37.875,14.5,4.5,2.75,37.75,13.375,0.125,8.5,5.75,0.5,0.0,51.5,22.75,0.41125,0.625,8.5,1.875,0.31625,80.5,50.0,24.0,815.5,3.0,1.0,0.0,3.0,2.0,0.0,0.0,6.0,Southpaw,170.18,177.8,145.0,32.0,Jens Pulver,816
2.0,0.0,0.0,3.0,2.5,4.416666666666667,2.5,17.166666666666668,6.166666666666668,5.25,3.6666666666666665,20.666666666666668,7.5,0.0,3.1666666666666665,2.333333333333333,1.25,0.08333333333333333,26.83333333333333,12.333333333333336,0.4958333333333333,0.9166666666666666,2.75,0.8333333333333334,0.14583333333333334,41.16666666666666,25.66666666666667,4.0,6.0,3.333333333333333,2.5,4.833333333333333,3.75,23.75,7.083333333333332,8.25,4.333333333333333,30.83333333333333,10.25,0.25,2.6666666666666665,2.4166666666666665,0.4166666666666667,0.25,36.833333333333336,15.166666666666664,0.38916666666666666,0.6666666666666666,1.8333333333333333,1.25,0.4125,60.41666666666666,37.41666666666666,20.0,478.33333333333326,2.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,Orthodox,185.42,187.96,185.0,33.0,Jeremy Horn,817
1.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0,25.0,8.0,37.0,9.0,0.0,0.0,0.0,0.0,1.0,37.0,9.0,0.24,0.0,0.0,0.0,0.0,103.0,71.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,21.0,16.0,20.0,14.0,0.0,0.0,0.0,4.0,0.0,24.0,17.0,0.7,2.0,13.0,6.0,0.46,107.0,92.0,3.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,,170.0,24.0,Jeremy Jackson,818
0.0,3.0,0.0,8.0,5.0,12.666666666666664,6.666666666666668,41.333333333333336,13.666666666666664,25.66666666666667,17.666666666666668,68.0,30.0,0.0,3.6666666666666665,3.0,1.6666666666666667,0.0,79.66666666666667,38.0,0.4766666666666667,0.0,12.333333333333336,7.0,0.6,118.33333333333331,69.0,3.0,0.0,12.0,7.333333333333332,7.333333333333332,5.0,38.0,15.333333333333336,4.666666666666667,2.6666666666666665,32.666666666666664,11.333333333333336,0.3333333333333333,5.333333333333333,4.333333333333333,0.3333333333333333,0.0,50.0,23.0,0.46,0.0,1.0,0.0,0.0,103.33333333333331,73.66666666666667,9.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,Orthodox,180.34,180.34,145.0,25.0,Jeremy Kennedy,819
1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,10.0,5.0,4.666666666666667,3.0,13.666666666666664,6.666666666666668,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,16.0,8.666666666666666,0.5433333333333333,0.0,1.3333333333333333,0.3333333333333333,0.08333333333333333,17.333333333333332,10.0,1.0,2.0,2.333333333333333,1.6666666666666667,0.0,0.0,11.666666666666664,4.666666666666667,10.0,6.0,16.666666666666668,6.666666666666668,0.0,2.6666666666666665,2.333333333333333,0.6666666666666666,0.0,21.66666666666667,10.666666666666666,0.46,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,26.66666666666667,14.666666666666664,3.0,149.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Switch,182.88,182.88,205.0,27.0,Jeremy Kimball,820
2.0,0.0,0.0,4.5,3.0,10.5,5.0,55.0,25.5,3.0,2.0,62.0,28.0,0.5,2.0,1.5,0.0,0.0,68.5,32.5,0.46,0.0,3.5,1.0,0.14,72.5,36.0,0.0,2.0,3.0,3.0,7.5,2.5,60.0,20.0,2.0,2.0,63.0,18.0,1.0,3.5,3.5,0.0,0.0,69.5,24.5,0.35,0.0,0.0,0.0,0.0,73.5,28.5,4.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,177.8,145.0,29.0,Jeremy Larsen,821
1.0,0.0,0.0,8.862068965517242,6.379310344827586,5.482758620689656,4.0344827586206895,77.3793103448276,26.931034482758623,10.103448275862071,6.482758620689656,72.27586206896551,22.448275862068964,0.6206896551724138,11.827586206896553,8.620689655172415,0.3103448275862069,0.2413793103448276,92.96551724137932,37.44827586206897,0.4375862068965519,0.3448275862068966,2.5517241379310347,0.9310344827586208,0.2437931034482759,108.20689655172414,51.862068965517246,3.0,14.0,8.758620689655173,5.931034482758621,4.931034482758621,3.4482758620689653,73.27586206896551,26.724137931034484,5.206896551724138,3.2068965517241383,65.3793103448276,19.896551724137925,0.13793103448275862,9.275862068965518,7.551724137931035,2.0689655172413794,0.20689655172413796,83.41379310344827,33.37931034482759,0.3934482758620689,0.9655172413793104,3.4137931034482767,1.206896551724138,0.2289655172413793,104.24137931034485,52.137931034482754,76.0,724.9310344827586,0.0,0.0,1.0,6.0,7.0,0.0,1.0,15.0,Orthodox,172.72,180.34,145.0,32.0,Jeremy Stephens,822
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,,200.0,,Jermaine Andre,823
